date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,total_boosters,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-06-24,1552052.0168100835,46912.08689825803,44960.08420075264,88028.04792856667,1992.2157626606668,1978.2142819570854,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-25,1599618.250632775,47566.233822691654,45631.631367274305,90023.12135366494,1995.0734250982823,1983.8931101426715,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-26,1647832.0499978545,48213.79936507957,46291.16839455729,92021.18127058174,1998.0599169167979,1988.4410234602708,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-27,1696653.8369812635,48821.78698340898,46930.68199048817,94022.36510613619,2001.18383555444,1992.1087178214502,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-28,1746003.3706092536,49349.533627989906,47542.72770553588,96026.74158978328,2004.3764836470868,1995.2243799950497,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-29,1795718.139414603,49714.76880534932,48121.763564058245,98033.23177410878,2006.4901843254925,1998.1082373233746,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-06-30,1845786.437172461,50068.29775785822,48663.78710096877,100042.01408591463,2008.7823118058545,2000.8806650642855,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-01,1896216.8444275064,50430.40725504532,49166.40434802788,102053.86108156605,2011.84699565142,2003.6851597549073,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-02,1947023.277034272,50806.432606765644,49629.28997692272,104069.80587904798,2015.944797481942,2006.6668591503785,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-03,1998213.772562391,51190.4955281189,50054.53240657705,106090.89198200754,2021.0861029595524,2009.9564321779128,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-04,2049782.0801005291,51568.307538138375,50446.892633633564,108117.98564778571,2027.0936657781674,2013.6579964023451,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-05,2101701.352609337,51919.27250880747,50813.99835531574,110151.63516344124,2033.6495156555416,2017.840056125291,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-06,2153910.829631537,52209.47702220037,51170.38542712037,112189.2955548694,2037.660391428149,2022.2931807494333,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-07,2206411.0023464747,52500.17271493736,51517.79633246058,114231.63970105848,2042.3441461890848,2027.088005309977,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-08,2259201.3980753087,52790.395728833995,51854.93774643665,116280.85842802413,2049.218726965669,2032.427131972143,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-09,2312275.1232817597,53073.72520645104,52178.836889336286,118339.8078481676,2058.9494201434527,2038.570976322355,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-10,2365614.7708226675,53339.647540908176,52485.85879175988,120411.36986479428,2071.5620166266617,2045.78215208663,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-11,2419189.3503859118,53574.57956324423,52772.46924346445,122497.9725505028,2086.6026857085253,2054.2837596693707,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-12,2472951.986318849,53762.635932937446,53035.807004996605,124601.23043097684,2103.257880474028,2064.2281025574607,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
2020-07-13,2526744.4334366196,53792.44711777039,53261.945684904604,126719.9352020305,2118.7047710536494,2075.8061195813175,0.020000000000000108,0.0,1.000000000000005,4779.000000000025,4779.000000000025,0.0,436816679.00000226
