date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_tests,new_tests,new_tests_smoothed,positive_rate,tests_per_case,life_expectancy,population
2020-03-11,8.00000000000003,0.0,0.0,1.0000000000000038,0.0,0.0,173.53000000000065,2.0000000000000075,2.0000000000000075,1.0000000000000038,0.38000000000000145,2.700000000000011,76.74000000000028,49574.00000000018
2020-03-12,8.000000000000034,0.0,0.0,1.0000000000000042,0.0,0.0,173.5300000000007,2.0000000000000084,2.0000000000000084,1.0000000000000042,0.3800000000000016,2.700000000000012,76.74000000000031,49574.000000000204
2020-03-13,8.000000000000036,0.0,0.0,1.0000000000000044,0.0,0.0,173.53000000000077,2.000000000000009,2.000000000000009,1.0000000000000044,0.3800000000000017,2.700000000000013,76.74000000000034,49574.00000000022
2020-03-14,8.000000000000037,0.0,0.0,1.0000000000000047,0.0,0.0,173.53000000000083,2.0000000000000093,2.0000000000000093,1.0000000000000047,0.38000000000000184,2.7000000000000135,76.74000000000035,49574.000000000226
2020-03-15,8.000000000000039,0.0,0.0,1.0000000000000049,0.0,0.0,173.53000000000083,2.0000000000000098,2.0000000000000098,1.0000000000000049,0.3800000000000019,2.700000000000014,76.74000000000036,49574.00000000023
2020-03-16,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,2.00000000000001,2.00000000000001,1.000000000000005,0.38000000000000195,2.7000000000000144,76.74000000000038,49574.00000000024
2020-03-17,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,2.00000000000001,2.00000000000001,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.00000000025
2020-03-18,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,2.00000000000001,2.00000000000001,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
2020-03-19,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,2.00000000000001,2.00000000000001,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
2020-03-20,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,2.00000000000001,2.00000000000001,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
2020-03-21,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,2.00000000000001,2.00000000000001,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
2020-03-22,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,2.00000000000001,2.00000000000001,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
2020-03-23,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,1.9995798319327833,2.000420168067237,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
2020-03-24,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,1.9983543417367051,2.0016456582633158,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
2020-03-25,8.00000000000004,0.0,0.0,1.000000000000005,0.0,0.0,173.53000000000083,1.996260908209448,2.003739091790573,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
2020-03-26,8.00000000000004,0.004912734324499034,0.0,1.000000000000005,0.0006140917905623792,0.0,173.53000000000083,1.98531785310279,1.9982955922753822,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
2020-03-27,8.00000000000004,0.024369747899159765,0.0,1.000000000000005,0.0030462184873949706,0.0,173.53000000000083,1.9674089888359292,1.9858473136851,1.000000000000005,0.380000000000002,2.700000000000015,76.74000000000039,49574.000000000255
