date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,male_smokers,median_age,population
2020-03-11,1.0000000000000038,0.0,0.0,2.0000000000000075,0.0,4.640000000000018,1.7000000000000068,648.0000000000025,0.29000000000000115,38.10000000000015,22.00000000000008,222390.00000000087
2020-03-12,1.0000000000000042,0.0,0.0,2.0000000000000084,0.0,4.64000000000002,1.7000000000000077,648.0000000000027,0.29000000000000126,38.100000000000165,22.000000000000092,222390.00000000093
2020-03-13,1.0000000000000044,0.0,0.0,2.000000000000009,0.0,4.640000000000022,1.7000000000000082,648.000000000003,0.29000000000000137,38.10000000000018,22.000000000000103,222390.000000001
2020-03-14,1.0000000000000047,0.0,0.0,2.0000000000000093,0.0,4.640000000000023,1.7000000000000086,648.0000000000032,0.2900000000000014,38.100000000000186,22.00000000000011,222390.00000000105
2020-03-15,1.0000000000000049,0.0,0.0,2.0000000000000098,0.0,4.640000000000024,1.700000000000009,648.0000000000033,0.2900000000000015,38.10000000000019,22.000000000000114,222390.0000000011
2020-03-16,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.1000000000002,22.000000000000117,222390.0000000011
2020-03-17,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.10000000000021,22.00000000000012,222390.0000000011
2020-03-18,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.10000000000021,22.000000000000124,222390.0000000011
2020-03-19,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.10000000000021,22.000000000000124,222390.0000000011
2020-03-20,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.10000000000021,22.000000000000124,222390.0000000011
2020-03-21,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.10000000000021,22.000000000000124,222390.0000000011
2020-03-22,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.10000000000021,22.000000000000124,222390.0000000011
2020-03-23,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.10000000000021,22.000000000000124,222390.0000000011
2020-03-24,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.10000000000021,22.000000000000124,222390.0000000011
2020-03-25,1.000000000000005,0.0,0.0,2.00000000000001,0.0,4.640000000000024,1.700000000000009,648.0000000000034,0.2900000000000015,38.10000000000021,22.000000000000124,222390.0000000011
