date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,female_smokers,handwashing_facilities,life_expectancy,population
2020-05-13,4446.867176529676,165.44864866985472,168.6134617821625,28.69278991239267,0.5181985174594801,0.48121691004176187,0.07000000000000037,1.1917613898337658,15854.846643324028,15129.211796405767,0.009972796033093631,94.99423145296406,62937.000000000335,1273.0000000000068,0.010000000000000054,86.27964132600117,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-14,4612.380909223379,165.5137327855199,168.22318004702933,29.220610533842056,0.5278214802083794,0.48882848731477396,0.07000000000000037,1.1967500986132058,16135.4270477807,15365.29732500312,0.010025977115317976,96.00777119799726,62937.000000000335,1273.0000000000068,0.010000000000000054,85.78863985035102,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-15,4779.641370346759,167.26046119224293,167.86990620527868,29.750574254615586,0.5299643648427752,0.4978404992934503,0.07000000000000037,1.2034340994931962,16422.583569610597,15615.388039001231,0.010141654782189855,96.62207920651359,62937.000000000335,1273.0000000000068,0.010000000000000054,85.32819401187456,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-16,4950.435407204162,170.79403690904994,167.90155117949254,30.274000503502133,0.5234267319384815,0.5061584934099721,0.07000000000000037,1.2113578952404547,16714.781099961692,15878.200951681456,0.01034379764772838,96.76622165440051,62937.000000000335,1273.0000000000068,0.010000000000000054,84.90438500470435,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-17,5126.497709249284,176.06230208385622,168.66750727602235,30.7816315993461,0.507631458132918,0.5116120827271631,0.07000000000000037,1.219988201650123,17008.52688831971,16151.173176592401,0.010626464913236508,96.43539183873199,62937.000000000335,1273.0000000000068,0.010000000000000054,84.52691900562922,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-18,5307.583963902064,181.08625468183232,170.41939904137382,31.264100234739097,0.48246890710970847,0.5113233154390382,0.07000000000000037,1.2288177511083114,17311.752987829983,16433.537558591706,0.010996998006194365,95.64314374976664,62937.000000000335,1273.0000000000068,0.010000000000000054,84.20321866598674,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-19,5494.718031103674,187.13406722339778,173.3314843165833,31.71722514373375,0.45312511278218487,0.5043565783698417,0.07000000000000037,1.2373999972355663,17635.743667827912,16726.27269059862,0.011447974748989682,94.37576278970067,62937.000000000335,1273.0000000000068,0.010000000000000054,83.94334467175906,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-20,5689.704247309664,194.98621622233208,177.55125997305504,32.13883999548621,0.4216150045931032,0.4907252553675564,0.07000000000000037,1.2452573347075426,17976.719127729397,17029.402271665862,0.011948295218174084,92.64312784534609,62937.000000000335,1273.0000000000068,0.010000000000000054,83.75171438617235,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-21,5894.541065249548,204.83681795214045,183.16898344133,32.52893607289137,0.3900961920356487,0.4712013429477752,0.07000000000000037,1.2518817534547053,18317.151126663266,17341.079806528993,0.012472210424619594,90.49276928413896,62937.000000000335,1273.0000000000068,0.010000000000000054,83.62572050197585,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-22,6110.981283746479,216.4402185061225,190.1948138576623,32.88976928155933,0.3608332946408287,0.4471726620266044,0.07000000000000037,1.2568499059119744,18647.848736076987,17658.976192970462,0.012996368548910741,88.00190243175334,62937.000000000335,1273.0000000000068,0.010000000000000054,83.5570395684665,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-23,6340.202220082008,229.22093634242353,198.54166792395162,33.2259404065477,0.33617118946801683,0.4205357667203416,0.07000000000000037,1.259794022840576,18963.799237901338,17980.26509560053,0.013510204659905442,85.2364268238151,62937.000000000335,1273.0000000000068,0.010000000000000054,83.53261338675722,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
2020-05-24,6582.558339269662,242.3561191928232,208.01236180269254,33.54445530491083,0.31851494672286174,0.393615625945234,0.07000000000000037,1.2603960989016036,19258.56465143831,18301.697787440567,0.014025349034683467,82.28355799762872,62937.000000000335,1273.0000000000068,0.010000000000000054,83.53538505622834,30.600000000000158,0.1000000000000005,7.000000000000038,99.00000000000051,73.60000000000036,19397998.0000001
