date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-03-11,10258.470911906159,2095.3647477772647,1236.8547797135084,316.35558437068494,69.2125028702932,39.085592480396315,0.010000000000000038,0.010000000000000038,0.0,1.0000000000000038,1.0000000000000038,0.0,744807803.0000027
2020-03-12,12689.299313704847,2589.9902801807257,1521.4968510605258,407.36302627259914,94.79251791844007,50.59246691108743,0.010000000000000044,0.010000000000000044,0.0,1.0000000000000042,1.0000000000000042,0.0,744807803.0000031
2020-03-13,15819.963108420232,3245.610761202132,1877.1125233955922,536.8510835376761,132.2168189494962,66.50793405532606,0.010000000000000047,0.010000000000000047,0.0,1.0000000000000044,1.0000000000000044,0.0,744807803.0000035
2020-03-14,19777.711924075396,4035.524344334058,2313.139006800093,715.3358239654759,180.31689669434627,87.92883855054451,0.010000000000000049,0.010000000000000049,0.0,1.0000000000000047,1.0000000000000047,0.0,744807803.0000037
2020-03-15,24640.369802785106,4913.756461224051,2833.873571842157,950.7639720465074,236.61735901074087,115.65420470476386,0.01000000000000005,0.01000000000000005,0.0,1.0000000000000049,1.0000000000000049,0.0,744807803.0000038
2020-03-16,30225.801269348103,5623.755403448753,3429.40449061401,1226.37745544083,276.50539159160496,148.4734361724,0.010000000000000052,0.010000000000000052,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000039
2020-03-17,36614.67701859163,6417.618701907843,4105.2121900355,1549.2046979154675,323.4961736225989,187.07114904268116,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.000004
2020-03-18,43978.5398259994,7385.420021906009,4868.538830147837,1937.527440695816,388.8244411413197,232.88670712784202,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-19,52513.7962883749,8551.424373249174,5725.3768575818,2414.0834118082275,476.9322448831401,287.58233529093707,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-20,62392.210629338835,9890.540274119188,6678.210420658891,3000.9683280869463,587.1671216067648,352.6442044417006,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-21,73723.77505345223,11340.658873979846,7724.321430717195,3715.812396679309,715.0557225883977,429.0832452834418,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-22,86528.86251180881,12811.908295756402,8854.519108105786,4568.91269117465,853.2590349923667,517.2107586232158,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-23,100618.74337706948,14094.99649331054,10066.114087058673,5537.492097566519,968.6984617646388,616.1224130204189,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-24,116063.0430046834,15448.136348651324,11357.25126083378,6632.689128119958,1095.2863220830156,726.3984161001572,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-25,132945.79561808938,16885.630154184062,12715.221511721029,7875.423358695027,1242.801199222251,848.410382049263,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-26,151324.06203354147,18380.42457103562,14119.962382497972,9288.213414302478,1412.8402820928382,982.1230872803235,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-27,171196.89295372786,19874.44953687403,15546.683580021534,10889.040458270512,1600.864713832075,1126.9457871797017,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-28,192482.05143798533,21286.372446773206,16967.836102921803,12686.745809119846,1797.733603247363,1281.6207036685537,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-29,214998.55475495994,22517.413788861453,18354.589087372377,14677.579153220002,1990.8545333986804,1444.13939087359,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-30,238472.34085613638,23474.468955091506,19694.70286578788,16830.051300920204,2152.4880396740946,1613.2560051784662,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-03-31,262871.9959782372,24400.167262537154,20973.706282825107,19150.65479760357,2320.6154156637845,1788.3058978722177,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-01,288141.770399968,25270.15852705804,22171.60245710917,21648.577733626116,2497.931875257862,1967.612436009209,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-02,314197.4268141976,26055.944493225048,23268.185131939863,24330.39540429203,2681.824375092399,2148.8974709952754,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-03,340923.12660709355,26725.915852142483,24247.02593832145,27196.0890548351,2865.6986788629365,2329.589190027327,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-04,368169.0945674734,27246.130004814724,25098.464842234986,30236.059939154824,3039.9746555596184,2507.053004673053,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-05,395749.86741881835,27580.8943846712,25821.852980092568,33428.88986386844,3192.8327531435393,2678.764717305699,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-06,423476.45290735946,27726.67663853576,26429.336587849037,36741.03554592984,3312.1478033838393,2844.430719459563,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-07,451279.01340385585,27802.628858992357,26915.421601681905,40168.97987534919,3427.945920411188,3002.620937299913,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-08,479085.17585767613,27806.21372569227,27277.72955355623,43706.70113146349,3537.7224493581703,3151.162458307842,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-09,506827.36216151906,27742.22475774694,27518.637547520153,47344.86523127384,3638.1649947432616,3287.7824613779458,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
2020-04-10,534448.286924954,27620.953603862923,27646.508241926516,51070.219915698515,3725.355355624355,3410.5904143915773,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,744807803.0000042
