date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-06-15,10159.351650615421,8.685088665811406,8.434196510001792,35.51082025910645,0.06788932738264426,0.05846741836012309,354552.64359728113,1239.2976270428153,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-16,10168.110554380455,8.758903765034068,8.519851487220167,35.57954376575846,0.06877413839412616,0.06184377643977568,354858.3219710706,1241.6960774249703,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-17,10176.936067045859,8.825512665404522,8.601100638685985,35.64894353860461,0.06943774665273758,0.06426518527100833,355166.32500787685,1244.118129497301,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-18,10185.816966250795,8.880899204935757,8.675838407262724,35.71885051109636,0.06993545284669614,0.06587535954149164,355476.2610034841,1246.5578828372632,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-19,10194.737724688111,8.920758437315275,8.742829031691398,35.789137883322326,0.07030873249216506,0.06690651965611882,355787.58800826967,1249.010912127949,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-20,10203.640478390047,8.902753701936048,8.796393105378128,35.85971055534894,0.07058869222626675,0.06767988974208922,356098.28654789634,1251.4738983816778,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-21,10212.523426019441,8.882947629393223,8.835977440539748,35.930497202226036,0.07079866202684303,0.06825991730656701,356408.29373251286,1253.9443523576888,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-22,10221.411881085376,8.888455065936332,8.865250048730616,36.00144433024101,0.07095613937727523,0.06869493797992536,356718.4929732701,1256.4204071254112,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-23,10230.346645138545,8.934764053169133,8.890539023296519,36.07251181910938,0.07107424739009938,0.06902120348494412,357030.3082150856,1258.9006624869173,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
2022-06-24,10239.375287667755,9.028642529211059,8.91966170121513,36.1436695786178,0.07116282839971749,0.06926590261370819,357345.3996112177,1261.3840682937612,196.00000000000102,7245.000000000039,92.0000000000005,0.3400000000000018,27052.00000000014
