date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,median_age,aged_70_older,population
2020-04-01,3.361637979344673,0.4625044235603111,0.26825827423347903,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-04-02,3.8973273856074133,0.5383941547743067,0.32710805603063675,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-04-03,4.5052353582100935,0.609936533986355,0.3923549592821898,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-04-04,5.175791418463656,0.6720774812913188,0.4605671244390188,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-04-05,5.894060758417889,0.7194104057325499,0.5277477415193104,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-04-06,6.652074334165723,0.7588693750815727,0.5914436438899686,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-04-07,7.444614897359923,0.7931824126945033,0.649873456899378,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-04-08,8.258638936433014,0.8145054261983189,0.7005731599014255,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-04-09,9.076687670327361,0.8184097742382684,0.7410063081936851,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
2020-04-10,9.879445293792728,0.8030284037233049,0.7690216994710568,2.00000000000001,0.0,0.0,134793.0000000007,0.8400000000000046,241.0000000000013,0.05000000000000025,20.100000000000104,3.71000000000002,131.00000000000065,0.07000000000000037,293.19000000000153,34.900000000000176,6.400000000000032,179872.00000000087
