date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-03-11,17126.922263403903,2719.272348739118,1789.0538184677011,376.63961016041833,76.80753584581262,44.92017280895125,0.010000000000000038,0.010000000000000038,0.0,1.0000000000000038,1.0000000000000038,0.0,1250514600.0000045
2020-03-12,20056.22605608659,3255.5144489913428,2088.942331155534,474.7250650155589,103.25269622388141,56.929623260684025,0.010000000000000044,0.010000000000000044,0.0,1.0000000000000042,1.0000000000000042,0.0,1250514600.000005
2020-03-13,23821.299616402415,4000.6108529038256,2472.100057836597,613.0446067771844,142.04719831529343,73.50054404538389,0.010000000000000047,0.010000000000000047,0.0,1.0000000000000044,1.0000000000000044,0.0,1250514600.0000055
2020-03-14,28586.266454383316,4925.171358811687,2953.4507605720237,802.5016677525733,191.97059589225591,95.77803925575759,0.010000000000000049,0.010000000000000049,0.0,1.0000000000000047,1.0000000000000047,0.0,1250514600.0000057
2020-03-15,34455.90538377398,5975.897782198629,3541.9897695240475,1051.3006852035726,250.4420548700652,124.59840726987278,0.01000000000000005,0.01000000000000005,0.0,1.0000000000000049,1.0000000000000049,0.0,1250514600.000006
2020-03-16,41133.44178831537,6757.230544147367,4217.8816346737485,1340.5818487443114,290.5134416050381,158.5160826017262,0.010000000000000052,0.010000000000000052,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000062
2020-03-17,48728.23095338918,7654.559769778283,4990.418745559296,1677.7460342634731,338.08839406738616,198.26061140184453,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-18,57517.1092363736,8833.706236512786,5878.3043099774995,2082.8230518773116,405.7701740250071,245.4780438778222,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-19,67838.3969402086,10354.908668981248,6902.442991371309,2580.999609528545,498.69642495960966,302.1201938650577,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-20,80012.40046856966,12199.21925222077,8080.53388687045,3197.0152856855234,616.4055766382605,369.9865835048057,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-21,94281.78894224837,14288.300266573493,9423.015260821892,3950.9595088666074,754.2366485420455,450.38090175271634,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-22,110766.87666143762,16499.27156386034,10930.023094937707,4855.119292283451,904.3791024375638,543.8533482602397,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-23,129129.67864992461,18373.43987199031,12592.233177376544,5879.832681882283,1024.877878864374,648.8021727982839,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-24,149523.84599455429,20402.145757257153,14415.380650323965,7038.151644572684,1158.442329639556,766.0253050996841,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-25,172215.4928992774,22697.630714193714,16397.48915144695,8357.786212421126,1319.7270930603095,896.6128876806149,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-26,197474.73798408997,25263.73294191553,18528.4821111612,9870.372254661695,1512.655436149469,1041.480948565893,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-27,225494.3602592379,28022.988167975156,20789.89122558167,11603.422306704117,1733.1020974740961,1201.0216558329546,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-28,256328.7911058704,30836.955266252917,23154.63781123542,13574.288691889782,1970.9054192594222,1374.841008519838,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-29,289848.35826153005,33521.46047037494,25586.868821096297,15785.63586280877,2211.376446474306,1561.5621048061712,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-30,325568.93645632913,35721.998180835566,28065.601558291564,18193.707262329623,2408.093356187343,1759.169731804373,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-03-31,363545.67549997213,37977.80403317037,30576.685277316014,20810.608436404655,2616.9176415749007,1967.5274260349252,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-01,403857.7029404291,40312.82618260247,33093.348253074335,23659.28804999261,2848.6919642128546,2185.954046255351,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-02,446545.9195453356,42688.81566151559,35582.80057425959,26763.119447319976,3103.8406602960395,2413.2685224096817,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-03,491566.3459130426,45020.87566016391,38011.18623838706,30138.08682207698,3374.9743219835095,2647.8234173405563,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-04,538755.1324309044,47189.12348720446,40347.29722306961,33786.92484506458,3648.8432334074832,2887.5300980732954,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-05,587802.3167439938,49047.437040096374,42565.35903947422,37694.723384929726,3907.802447680054,3129.877614278959,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-06,638264.4964784877,50462.36927974915,44671.17518312868,41814.74785543945,4120.027401370907,3374.440310903148,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-07,690075.8439490416,51811.4896294952,46647.45259840024,46150.982497914505,4336.236840620948,3620.0578343409097,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-08,743138.0141673416,53062.2768375061,48468.83014498642,50708.64004085678,4557.659191551691,3864.1963568481256,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-09,797314.9821510409,54177.0479481038,50110.026771312616,55488.826297611005,4780.187493211288,4103.674713337458,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-10,852429.1709054606,55114.24872772305,51551.95264458021,60484.538614611076,4995.713244342864,4335.209003975305,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-11,908258.5474098662,55829.42148438319,52786.29249830272,65677.66470756475,5193.126788460776,4555.821046129514,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-12,964534.4446071751,56275.930932292,53818.94314295789,71036.73178859224,5359.067602657808,4763.144713330175,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
2020-04-13,1021004.7052071607,56470.28590122296,54677.22340990111,76523.51000821871,5486.778610849214,4958.394954196088,0.010000000000000054,0.010000000000000054,0.0,1.000000000000005,1.000000000000005,0.0,1250514600.0000064
